record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,visit_count_y,results,pollutant_ppm,biological,functionality_status,hour,month
48138,AkRu02971,AkRu02971224,1/2/2023 9:25,1,0,26,well,186,36 Dakar Crescent,Akatsi,Rural,Rural,3,1,Clean,0.0822693,9.21E-05,functional,9,January
48139,HaRu17343,HaRu17343224,1/2/2023 9:29,8,195,38,shared_tap,2286,46 Tahrir Square,Hawassa,Rural,Rural,3,8,,,,partially_functional,9,January
48140,SoIl32972,SoIl32972224,1/2/2023 9:35,1,28,38,river,998,134 Cape Verde Street,Sokoto,Ilanga,Urban,0,1,,,,non_functional,9,January
48141,HaRu18411,HaRu18411224,1/2/2023 9:36,1,12,5,river,588,58 Harare Avenue,Hawassa,Rural,Rural,0,1,,,,non_functional,9,January
48142,AmRu14370,AmRu14370224,1/2/2023 9:46,1,0,7,well,290,56 Leakey Avenue,Amanzi,Rural,Rural,3,1,Clean,0.0429446,1.25E-06,functional,9,January
48143,KiRu26768,KiRu26768224,1/2/2023 9:49,1,0,28,well,196,54 N'Djamena Road,Kilimani,Rural,Rural,3,1,Clean,0.0431973,3.00E-05,functional,9,January
48144,AkKi01305,AkKi01305224,1/2/2023 9:54,1,0,36,tap_in_home,952,122 Ziwa Nyeusi Street,Akatsi,Kintampo,Urban,10,1,,,,functional,9,January
48145,AkRu03140,AkRu03140224,1/2/2023 9:57,1,13,32,river,442,24 Asmara Boulevard,Akatsi,Rural,Rural,0,1,,,,non_functional,9,January
48146,AmAs10542,AmAs10542224,1/2/2023 10:03,1,0,4,tap_in_home_broken,560,178 Nadi Kijani Lane,Amanzi,Asmara,Urban,9,1,,,,non_functional,10,January
48147,SoRu38191,SoRu38191224,1/2/2023 10:05,1,0,8,well,386,142 Mto Wa Uzima Street,Sokoto,Rural,Rural,2,1,Contaminated: Chemical,4.93548,0,functional,10,January
48148,SoMa33716,SoMa33716224,1/2/2023 10:06,1,0,38,well,178,24 Algiers Road,Sokoto,Majengo,Urban,3,1,Clean,0.0805062,4.64E-05,functional,10,January
48149,KiRu27184,KiRu27184224,1/2/2023 10:07,1,0,7,well,370,40 Maseru Road,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,5.88016,0,functional,10,January
48150,HaRu20301,HaRu20301224,1/2/2023 10:07,7,61,5,shared_tap,322,44 Johnny Street,Hawassa,Rural,Rural,10,7,,,,partially_functional,10,January
48151,AkRu03158,AkRu03158224,1/2/2023 10:10,1,0,48,tap_in_home_broken,340,27 Asmara Boulevard,Akatsi,Rural,Rural,9,1,,,,non_functional,10,January
48152,SoMa33645,SoMa33645224,1/2/2023 10:11,1,0,12,well,200,52 Algiers Road,Sokoto,Majengo,Urban,3,1,Clean,0.0547068,4.18E-05,functional,10,January
48153,HaRu19960,HaRu19960224,1/2/2023 10:13,5,76,10,shared_tap,418,9 Jangwa Nyeupe Drive,Hawassa,Rural,Rural,5,5,,,,partially_functional,10,January
48154,SoMa33938,SoMa33938224,1/2/2023 10:22,1,23,1,river,966,4 Yaya Touré Lane,Sokoto,Majengo,Urban,0,1,,,,non_functional,10,January
48155,AkRu07640,AkRu07640224,1/2/2023 10:24,1,0,34,well,326,32 Mto Wa Furaha Road,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,4.64437,0,functional,10,January
48156,AmBe11263,AmBe11263224,1/2/2023 10:37,1,0,2,tap_in_home_broken,402,9 Mbuzi Mbeki Street,Amanzi,Bello,Urban,9,1,,,,non_functional,10,January
48157,AkLu01602,AkLu01602224,1/2/2023 10:55,1,0,3,tap_in_home,500,15 Mogadishu Road,Akatsi,Lusaka,Urban,10,1,,,,functional,10,January
48158,SoRu37387,SoRu37387224,1/2/2023 11:16,1,0,24,well,388,7 Soko Soyinka Road,Sokoto,Rural,Rural,2,1,Contaminated: Chemical,7.78631,0,functional,11,January
48159,AkLu01781,AkLu01781224,1/2/2023 11:18,1,13,2,river,582,189 Lilongwe Street,Akatsi,Lusaka,Urban,0,1,,,,non_functional,11,January
48160,AkRu05196,AkRu05196224,1/2/2023 11:19,1,18,40,shared_tap,642,130 Kenyatta Street,Akatsi,Rural,Rural,7,1,,,,functional,11,January
48161,KiRu28007,KiRu28007224,1/2/2023 11:25,6,138,12,shared_tap,1546,123 Duma Leakey Road,Kilimani,Rural,Rural,3,6,,,,partially_functional,11,January
48162,KiIs24169,KiIs24169224,1/2/2023 11:25,1,0,16,well,316,4 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,3,1,Clean,0.0804712,6.97E-05,functional,11,January
48163,KiRu30231,KiRu30231224,1/2/2023 11:27,1,26,28,shared_tap,2214,38 Afro Blue Drive,Kilimani,Rural,Rural,10,1,,,,functional,11,January
48164,HaRu19047,HaRu19047224,1/2/2023 11:42,1,240,32,shared_tap,3288,9 Winnie Mandela Street,Hawassa,Rural,Rural,3,1,,,,partially_functional,11,January
48165,KiRu26998,KiRu26998224,1/2/2023 11:43,4,290,42,shared_tap,2734,25 Zanzibar Street,Kilimani,Rural,Rural,3,4,,,,partially_functional,11,January
48166,AkRu08917,AkRu08917224,1/2/2023 12:00,7,52,8,shared_tap,502,18 Ladysmith Black Street,Akatsi,Rural,Rural,5,7,,,,partially_functional,12,January
48167,SoRu39396,SoRu39396224,1/2/2023 12:08,5,102,2,shared_tap,1108,14 Amadou & Mariam Avenue,Sokoto,Rural,Rural,3,5,,,,partially_functional,12,January
48168,HaRu18068,HaRu18068224,1/2/2023 12:19,1,0,8,well,210,57 Bamenda Boulevard,Hawassa,Rural,Rural,2,1,Contaminated: Chemical,6.91542,0,functional,12,January
48169,AkRu03936,AkRu03936224,1/2/2023 12:22,7,121,2,shared_tap,1184,70 Haile Selassie Avenue,Akatsi,Rural,Rural,3,7,,,,partially_functional,12,January
48170,SoRu36699,SoRu36699224,1/2/2023 12:31,1,11,3,river,788,19 Machel Lane,Sokoto,Rural,Rural,0,1,,,,non_functional,12,January
48171,KiRu29577,KiRu29577224,1/2/2023 12:35,1,0,30,well,330,9 Bahari Nyeupe Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,3.25252,0,functional,12,January
48172,AkRu03640,AkRu03640224,1/2/2023 12:36,1,0,42,well,290,63 Koinange Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,3.14971,0,functional,12,January
48173,SoRu37241,SoRu37241224,1/2/2023 12:39,8,245,18,shared_tap,2344,36 Nelson Mandela Street,Sokoto,Rural,Rural,3,8,,,,partially_functional,12,January
48174,KiRu30445,KiRu30445224,1/2/2023 12:42,1,0,34,well,236,84 Sahara Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,3.46596,0,functional,12,January
48175,AmRu14097,AmRu14097224,1/2/2023 12:45,1,0,1,tap_in_home_broken,352,28 Senghor Way,Amanzi,Rural,Rural,9,1,,,,non_functional,12,January
48176,HaDe16337,HaDe16337224,1/2/2023 12:52,1,0,28,tap_in_home,464,10 Dangote Drive,Hawassa,Deka,Urban,10,1,,,,functional,12,January
48177,AmPw12547,AmPw12547224,1/2/2023 12:58,1,30,28,shared_tap,3492,36 Lagos Street,Amanzi,Pwani,Urban,3,1,,,,functional,12,January
48178,AmAb09084,AmAb09084224,1/2/2023 13:19,1,84,34,shared_tap,848,30 Kinshasa Road,Amanzi,Abidjan,Urban,5,1,,,,partially_functional,13,January
48179,KiRu29758,KiRu29758224,1/2/2023 13:24,1,0,2,well,318,157 Ziwa La Upendo Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,3.48777,0,functional,13,January
48180,KiIs23489,KiIs23489224,1/2/2023 13:37,1,0,1,tap_in_home_broken,388,50 Langata Road,Kilimani,Isiqalo,Urban,9,1,,,,non_functional,13,January
48181,HaZa21686,HaZa21686224,1/2/2023 13:43,1,0,30,tap_in_home_broken,336,22 Kampala Road,Hawassa,Zanzibar,Urban,9,1,,,,non_functional,13,January
48182,AkKi00904,AkKi00904224,1/2/2023 13:50,1,0,30,well,188,55 Tunis Street,Akatsi,Kintampo,Urban,3,1,Clean,0.0132581,2.31E-05,functional,13,January
48183,AkLu01754,AkLu01754224,1/2/2023 13:54,1,0,38,well,232,183 Lilongwe Street,Akatsi,Lusaka,Urban,10,1,Contaminated: Chemical,2.2299,0,functional,13,January
48184,HaRu19373,HaRu19373224,1/2/2023 13:56,5,135,12,shared_tap,3646,33 Twiga Lumumba Boulevard,Hawassa,Rural,Rural,3,5,,,,partially_functional,13,January
48185,AmDa11654,AmDa11654224,1/2/2023 13:56,5,287,3,shared_tap,2670,28 Paka Amanpour Road,Amanzi,Dahabu,Urban,3,5,,,,partially_functional,13,January
48186,AkRu03156,AkRu03156224,1/2/2023 13:57,1,23,40,shared_tap,1678,10 Asmara Boulevard,Akatsi,Rural,Rural,6,1,,,,functional,13,January
48187,KiRu27197,KiRu27197224,1/2/2023 14:00,6,230,28,shared_tap,3010,101 Maseru Road,Kilimani,Rural,Rural,3,6,,,,partially_functional,14,January
48188,KiRu28533,KiRu28533224,1/2/2023 14:04,1,0,10,well,360,150 Sungura Amanpour Road,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,318.664,functional,14,January
48189,AmRu13341,AmRu13341224,1/2/2023 14:04,1,0,6,tap_in_home_broken,826,12 Lusaka Avenue,Amanzi,Rural,Rural,10,1,,,,non_functional,14,January
48190,SoRu38610,SoRu38610224,1/2/2023 14:05,6,222,28,shared_tap,2990,65 Mlima Wa Ufalme Avenue,Sokoto,Rural,Rural,3,6,,,,partially_functional,14,January
48191,SoRu37315,SoRu37315224,1/2/2023 14:10,1,0,38,well,238,21 Kofi Annan Avenue,Sokoto,Rural,Rural,2,1,Contaminated: Chemical,2.92726,0,functional,14,January
48192,AmRu12792,AmRu12792224,1/2/2023 14:35,6,40,8,shared_tap,514,26 Kilimanjaro Drive,Amanzi,Rural,Rural,5,6,,,,partially_functional,14,January
48193,AkRu05247,AkRu05247224,1/2/2023 14:47,1,0,4,well,376,62 Kenyatta Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,5.15179,0,functional,14,January
48194,AmPw12649,AmPw12649224,1/2/2023 14:47,1,0,46,tap_in_home_broken,716,123 Lagos Street,Amanzi,Pwani,Urban,9,1,,,,non_functional,14,January
48195,SoRu34801,SoRu34801224,1/2/2023 14:49,1,30,2,shared_tap,3296,24 Amani Loop,Sokoto,Rural,Rural,3,1,,,,functional,14,January
48196,AmRu13340,AmRu13340224,1/2/2023 14:53,1,0,42,tap_in_home,484,56 Lusaka Avenue,Amanzi,Rural,Rural,10,1,,,,functional,14,January
48197,KiZu30867,KiZu30867224,1/2/2023 15:07,1,0,32,well,206,195 Banjul Street,Kilimani,Zuri,Urban,3,1,Clean,0.0356254,6.46E-06,functional,15,January
48198,KiIs24107,KiIs24107224,1/2/2023 15:12,1,0,8,well,188,107 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,3,1,Clean,0.0686219,6.30E-05,functional,15,January
48199,KiIs23813,KiIs23813224,1/2/2023 15:15,1,0,7,well,198,70 Cape Coast Road,Kilimani,Isiqalo,Urban,3,1,Clean,0.0703712,9.58E-05,functional,15,January
48200,SoRu39557,SoRu39557224,1/2/2023 15:15,1,0,32,well,258,108 Angelique Street,Sokoto,Rural,Rural,2,1,Contaminated: Chemical,4.63079,0,functional,15,January
48201,AmRu13904,AmRu13904224,1/2/2023 15:16,1,0,18,well,330,95 Timbuktu Road,Amanzi,Rural,Rural,2,1,Contaminated: Chemical,2.85344,0,functional,15,January
48202,SoRu38022,SoRu38022224,1/2/2023 15:27,1,16,12,shared_tap,264,152 Paka Dangote Street,Sokoto,Rural,Rural,7,1,,,,functional,15,January
48203,HaRu19797,HaRu19797224,1/2/2023 15:27,1,0,28,well,352,19 Chanzo Cha Furaha Road,Hawassa,Rural,Rural,1,1,Contaminated: Biological,0,262.668,functional,15,January
48204,AkRu07239,AkRu07239224,1/2/2023 15:31,1,23,38,shared_tap,1664,118 Simba Tutu Street,Akatsi,Rural,Rural,6,1,,,,functional,15,January
48205,KiIs24056,KiIs24056224,1/2/2023 15:31,1,0,30,well,164,45 Jengo Khama Avenue,Kilimani,Isiqalo,Urban,3,1,Clean,0.056852,8.98E-05,functional,15,January
48206,KiRu30049,KiRu30049224,1/2/2023 15:34,1,0,46,well,224,46 Burna Boy Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,6.55156,0,functional,15,January
48207,KiRu25939,KiRu25939224,1/2/2023 15:50,1,0,34,well,278,51 Kalahari Avenue,Kilimani,Rural,Rural,10,1,Contaminated: Chemical,7.11778,0,functional,15,January
48208,AkRu06517,AkRu06517224,1/2/2023 15:51,1,0,3,well,312,181 Popo Kamuzu Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,3.20618,0,functional,15,January
48209,SoKo33303,SoKo33303224,1/2/2023 15:57,1,0,1,tap_in_home,978,36 Chura Mandela Avenue,Sokoto,Kofi,Urban,10,1,,,,functional,15,January
48210,AmBe10989,AmBe10989224,1/2/2023 15:58,1,0,18,tap_in_home_broken,756,86 Achebe Street,Amanzi,Bello,Urban,9,1,,,,non_functional,15,January
48211,KiRu29955,KiRu29955224,1/2/2023 16:02,1,25,2,shared_tap,2042,120 Special Star Road,Kilimani,Rural,Rural,5,1,,,,functional,16,January
48212,KiIs24120,KiIs24120224,1/2/2023 16:23,1,0,2,tap_in_home,368,55 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,10,1,,,,functional,16,January
48213,AmPw12480,AmPw12480224,1/2/2023 17:40,7,88,5,shared_tap,502,106 Jengo Street,Amanzi,Pwani,Urban,10,7,,,,partially_functional,17,January
48214,SoRu38610,SoRu38610224,1/3/2023 6:27,7,113,28,shared_tap,2990,65 Mlima Wa Ufalme Avenue,Sokoto,Rural,Rural,3,7,,,,partially_functional,6,January
48215,AkRu08917,AkRu08917224,1/3/2023 7:46,8,64,8,shared_tap,502,18 Ladysmith Black Street,Akatsi,Rural,Rural,5,8,,,,partially_functional,7,January
48216,AmAb09084,AmAb09084224,1/3/2023 7:47,2,65,34,shared_tap,848,30 Kinshasa Road,Amanzi,Abidjan,Urban,5,2,,,,partially_functional,7,January
48217,AmPw12480,AmPw12480224,1/3/2023 7:59,8,54,5,shared_tap,502,106 Jengo Street,Amanzi,Pwani,Urban,10,8,,,,partially_functional,7,January
48218,KiRu29885,KiRu29885224,1/3/2023 8:25,5,116,40,shared_tap,3412,72 Special Star Road,Kilimani,Rural,Rural,3,5,,,,partially_functional,8,January
48219,HaRu19960,HaRu19960224,1/3/2023 8:37,6,31,10,shared_tap,418,9 Jangwa Nyeupe Drive,Hawassa,Rural,Rural,5,6,,,,partially_functional,8,January
48220,HaRu18317,HaRu18317224,1/3/2023 9:03,1,0,5,tap_in_home_broken,902,46 Bamako Avenue,Hawassa,Rural,Rural,9,1,,,,non_functional,9,January
48221,AmDa11654,AmDa11654224,1/3/2023 9:16,6,187,3,shared_tap,2670,28 Paka Amanpour Road,Amanzi,Dahabu,Urban,3,6,,,,partially_functional,9,January
48222,KiRu27286,KiRu27286224,1/3/2023 9:17,1,16,24,river,520,37 Bloemfontein Boulevard,Kilimani,Rural,Rural,0,1,,,,non_functional,9,January
48223,AkRu05714,AkRu05714224,1/3/2023 9:21,1,0,2,tap_in_home_broken,788,106 Ramaphosa Road,Akatsi,Rural,Rural,9,1,,,,non_functional,9,January
48224,HaRu19373,HaRu19373224,1/3/2023 9:36,6,227,12,shared_tap,3646,33 Twiga Lumumba Boulevard,Hawassa,Rural,Rural,3,6,,,,partially_functional,9,January
48225,AkRu03909,AkRu03909224,1/3/2023 9:41,1,22,34,shared_tap,1374,10 Haile Selassie Avenue,Akatsi,Rural,Rural,6,1,,,,functional,9,January
48226,KiRu25912,KiRu25912224,1/3/2023 10:11,1,0,10,well,224,25 Kalahari Avenue,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,7.03685,0,functional,10,January
48227,HaRu17087,HaRu17087224,1/3/2023 10:15,1,0,48,well,354,79 Twiga Lane,Hawassa,Rural,Rural,1,1,Contaminated: Biological,0,13.2369,functional,10,January
48228,KiRu25265,KiRu25265224,1/3/2023 10:19,1,0,48,well,364,132 Mwanza Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,9.57734,0,functional,10,January
48229,KiRu25374,KiRu25374224,1/3/2023 10:19,1,23,36,river,462,110 Mwanza Street,Kilimani,Rural,Rural,0,1,,,,non_functional,10,January
48230,AkLu02151,AkLu02151224,1/3/2023 10:35,1,0,42,well,350,20 Dakar Drive,Akatsi,Lusaka,Urban,2,1,Contaminated: Chemical,4.24579,0,functional,10,January
48231,SoMa33707,SoMa33707224,1/3/2023 10:37,1,0,3,tap_in_home,708,9 Algiers Road,Sokoto,Majengo,Urban,10,1,,,,functional,10,January
48232,HaRu19003,HaRu19003224,1/3/2023 10:37,1,0,30,tap_in_home,984,73 Winnie Mandela Street,Hawassa,Rural,Rural,10,1,,,,functional,10,January
48233,SoRu37298,SoRu37298224,1/3/2023 10:40,1,0,38,tap_in_home_broken,824,59 Kofi Annan Avenue,Sokoto,Rural,Rural,9,1,,,,non_functional,10,January
48234,KiRu30619,KiRu30619224,1/3/2023 10:45,1,0,30,well,166,98 Sahara Street,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,485.162,functional,10,January
48235,SoRu39454,SoRu39454224,1/3/2023 10:46,1,0,1,tap_in_home,998,35 Angelique Street,Sokoto,Rural,Rural,10,1,,,,functional,10,January
48236,SoKo33550,SoKo33550224,1/3/2023 10:47,1,0,2,well,274,189 Mlima Wa Hekima Street,Sokoto,Kofi,Urban,1,1,Contaminated: Biological,0,182.88,functional,10,January
48237,SoRu39190,SoRu39190224,1/3/2023 10:57,1,0,42,well,362,53 Hugh Masekela Avenue,Sokoto,Rural,Rural,3,1,Clean,0.0394698,6.16E-05,functional,10,January
48238,AmAs10799,AmAs10799224,1/3/2023 10:58,1,25,8,shared_tap,2056,22 Jangwa La Fisi Street,Amanzi,Asmara,Urban,5,1,,,,functional,10,January
48239,KiZu31301,KiZu31301224,1/3/2023 11:00,1,0,16,tap_in_home,590,185 Conakry Street,Kilimani,Zuri,Urban,10,1,,,,functional,11,January
48240,AkRu05174,AkRu05174224,1/3/2023 11:19,1,0,38,well,258,127 Kenyatta Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,2.1435,0,functional,11,January
48241,AmDa11997,AmDa11997224,1/3/2023 11:21,1,20,38,shared_tap,1122,181 Nyoka Achebe Street,Amanzi,Dahabu,Urban,6,1,,,,functional,11,January
48242,SoCh31990,SoCh31990224,1/3/2023 11:22,1,0,34,tap_in_home_broken,600,2 Bamako Road,Sokoto,Cheche,Urban,9,1,,,,non_functional,11,January
48243,SoMa33665,SoMa33665224,1/3/2023 11:29,1,0,1,well,178,136 Algiers Road,Sokoto,Majengo,Urban,2,1,Contaminated: Chemical,3.30279,0,functional,11,January
48244,AmRu13968,AmRu13968224,1/3/2023 11:37,1,0,38,tap_in_home,778,2 Timbuktu Road,Amanzi,Rural,Rural,10,1,,,,functional,11,January
48245,SoKo33294,SoKo33294224,1/3/2023 11:48,1,0,28,well,200,48 Chura Mandela Avenue,Sokoto,Kofi,Urban,2,1,Contaminated: Chemical,9.59299,0,functional,11,January
48246,AkRu05418,AkRu05418224,1/3/2023 11:51,1,23,8,shared_tap,1590,3 Wole Soyinka Street,Akatsi,Rural,Rural,6,1,,,,functional,11,January
48247,AkLu02393,AkLu02393224,1/3/2023 11:57,1,0,40,well,272,70 Maji Matulivu Avenue,Akatsi,Lusaka,Urban,3,1,Clean,0.0535111,3.88E-05,functional,11,January
48248,SoRu36212,SoRu36212224,1/3/2023 11:58,1,0,42,tap_in_home_broken,592,81 Casablanca Road,Sokoto,Rural,Rural,9,1,,,,non_functional,11,January
48249,KiRu30405,KiRu30405224,1/3/2023 11:58,1,0,8,well,288,69 Kinshasa Road,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,495.898,functional,11,January
48250,KiAm22211,KiAm22211224,1/3/2023 12:02,1,0,36,well,234,1 Mandela Avenue,Kilimani,Amara,Urban,3,1,Clean,0.0625628,8.89E-06,functional,12,January
48251,SoRu39040,SoRu39040224,1/3/2023 12:22,1,24,28,river,906,4 Youssou N'Dour Road,Sokoto,Rural,Rural,0,1,,,,non_functional,12,January
48252,AkKi01220,AkKi01220224,1/3/2023 12:24,1,0,3,well,280,125 Ziwa Nyeusi Street,Akatsi,Kintampo,Urban,1,1,Contaminated: Biological,0,10.4647,functional,12,January
48253,SoIl32464,SoIl32464224,1/3/2023 12:30,1,16,5,river,906,116 Sfax Street,Sokoto,Ilanga,Urban,0,1,,,,non_functional,12,January
48254,AkRu04746,AkRu04746224,1/3/2023 12:36,1,0,34,well,312,167 Giza Street,Akatsi,Rural,Rural,3,1,Clean,0.0173476,2.82E-05,functional,12,January
48255,KiRu28218,KiRu28218224,1/3/2023 12:40,1,0,48,tap_in_home,922,94 Kipepeo Johnson Street,Kilimani,Rural,Rural,10,1,,,,functional,12,January
48256,AmRu14156,AmRu14156224,1/3/2023 12:43,1,0,24,tap_in_home_broken,920,144 Zinjathropus Street,Amanzi,Rural,Rural,9,1,,,,non_functional,12,January
48257,SoBa31721,SoBa31721224,1/3/2023 12:45,1,0,42,tap_in_home,496,167 Chura Usman Street,Sokoto,Bahari,Urban,10,1,,,,functional,12,January
48258,KiRu27197,KiRu27197224,1/3/2023 12:47,7,207,28,shared_tap,3010,101 Maseru Road,Kilimani,Rural,Rural,3,7,,,,partially_functional,12,January
48259,SoRu36917,SoRu36917224,1/3/2023 12:50,1,28,36,river,972,152 Ellen Johnson Sirleaf Street,Sokoto,Rural,Rural,0,1,,,,non_functional,12,January
48260,AmAm09693,AmAm09693224,1/3/2023 13:04,1,30,42,shared_tap,3900,68 Ziwa Mzuri Avenue,Amanzi,Amina,Urban,3,1,,,,functional,13,January
48261,KiRu29609,KiRu29609224,1/3/2023 13:05,1,0,48,well,342,74 Bahari Nyeupe Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,7.6923,0,functional,13,January
48262,AkRu05924,AkRu05924224,1/3/2023 13:34,5,155,28,shared_tap,3136,112 Mbeki Street,Akatsi,Rural,Rural,3,5,,,,partially_functional,13,January
48263,KiRu30318,KiRu30318224,1/3/2023 13:36,1,8,0,river,654,122 Kinshasa Road,Kilimani,Rural,Rural,0,1,,,,non_functional,13,January
48264,SoRu37803,SoRu37803224,1/3/2023 13:40,1,0,28,well,272,107 Kuku Kenyatta Road,Sokoto,Rural,Rural,2,1,Contaminated: Chemical,3.72589,0,functional,13,January
48265,AmBe11023,AmBe11023224,1/3/2023 13:45,1,0,36,tap_in_home,796,63 Achebe Street,Amanzi,Bello,Urban,10,1,,,,functional,13,January
48266,HaRu19380,HaRu19380224,1/3/2023 13:48,1,0,46,well,322,6 Twiga Lumumba Boulevard,Hawassa,Rural,Rural,2,1,Contaminated: Chemical,3.64177,0,functional,13,January
48267,SoRu35800,SoRu35800224,1/3/2023 13:52,1,22,7,river,514,119 Mombasa Road,Sokoto,Rural,Rural,0,1,,,,non_functional,13,January
48268,AkRu04767,AkRu04767224,1/3/2023 13:59,1,23,12,shared_tap,1654,136 Giza Street,Akatsi,Rural,Rural,6,1,,,,functional,13,January
48269,SoRu36003,SoRu36003224,1/3/2023 14:00,1,17,32,river,690,148 Seychelles Street,Sokoto,Rural,Rural,0,1,,,,non_functional,14,January
48270,KiRu30244,KiRu30244224,1/3/2023 14:04,1,0,28,well,384,23 Afro Blue Drive,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,267.371,functional,14,January
48271,SoRu39396,SoRu39396224,1/3/2023 14:11,6,68,2,shared_tap,1108,14 Amadou & Mariam Avenue,Sokoto,Rural,Rural,3,6,,,,partially_functional,14,January
48272,SoRu34681,SoRu34681224,1/3/2023 14:14,1,17,5,river,496,63 Simba Road,Sokoto,Rural,Rural,0,1,,,,non_functional,14,January
48273,KiRu29346,KiRu29346224,1/3/2023 14:22,1,0,5,well,394,39 Pwani Ya Utulivu Drive,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,3.47781,0,functional,14,January
48274,AkRu03443,AkRu03443224,1/3/2023 14:36,1,240,46,shared_tap,3022,33 Onyx Drive,Akatsi,Rural,Rural,3,1,,,,partially_functional,14,January
48275,KiRu28337,KiRu28337224,1/3/2023 14:40,1,0,12,well,180,140 Kipepeo Johnson Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,5.26843,0,functional,14,January
48276,AkRu06860,AkRu06860224,1/3/2023 14:42,1,0,7,tap_in_home,472,173 Fisi Nkrumah Street,Akatsi,Rural,Rural,10,1,,,,functional,14,January
48277,KiRu26998,KiRu26998224,1/3/2023 14:43,5,114,42,shared_tap,2734,25 Zanzibar Street,Kilimani,Rural,Rural,3,5,,,,partially_functional,14,January
48278,KiRu29339,KiRu29339224,1/3/2023 14:54,1,0,1,well,272,15 Pwani Ya Utulivu Drive,Kilimani,Rural,Rural,10,1,Clean,0.0487872,1.43E-05,functional,14,January
48279,KiZu31337,KiZu31337224,1/3/2023 14:57,2,200,0,shared_tap,3026,12 Kagame Court,Kilimani,Zuri,Urban,3,2,,,,partially_functional,14,January
48280,AkRu03231,AkRu03231224,1/3/2023 15:00,1,0,3,well,390,190 Savanna Street,Akatsi,Rural,Rural,3,1,Clean,0.0957084,8.69E-05,functional,15,January
48281,KiRu29318,KiRu29318224,1/3/2023 15:04,1,0,28,well,354,5 Bahari Ya Faraja Road,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,4.16069,0,functional,15,January
48282,AmRu12792,AmRu12792224,1/3/2023 15:14,7,39,8,shared_tap,514,26 Kilimanjaro Drive,Amanzi,Rural,Rural,5,7,,,,partially_functional,15,January
48283,AmDa12163,AmDa12163224,1/3/2023 15:16,1,0,42,tap_in_home,576,32 Osibisa Drive,Amanzi,Dahabu,Urban,10,1,,,,functional,15,January
